,ridership,Austin,Quincy_Wells,Belmont,Archer_35th,Oak_Park,Western,Clark_Lake,Clinton,Merchandise_Mart,Irving_Park,Washington_Wells,Harlem,Monroe,Polk,Ashland,Kedzie,Addison,Jefferson_Park,Montrose,California,temp_min,temp,temp_max,temp_change,dew,humidity,pressure,pressure_change,wind,wind_max,gust,gust_max,percip,percip_max,weather_rain,weather_snow,weather_cloud,weather_storm,Blackhawks_Away,Blackhawks_Home,Bulls_Away,Bulls_Home,Bears_Away,Bears_Home,WhiteSox_Away,WhiteSox_Home,Cubs_Away,Cubs_Home
3505,6.194,1.06,2.061,2.874,1.325,0.755,1.769,6.174,1.174,1.893,2.364,1.291,1.451,1.69,0.793,0.825,1.753,1.207,3.19,1.014,0.642,64.9,76.45,87.1,22.2,50.0,43.0,30.085,0.109999999999999,7.5,13.8,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1
3506,5.051,0.874,1.599,2.389,1.194,0.642,1.421,5.675,1.176,1.205,1.851,0.934,1.078,1.395,0.572,0.756,1.363,0.963,2.554,0.799,0.589,72.0,77.0,91.9,19.9,62.1,48.0,30.05,0.100000000000001,6.9,13.8,0.0,24.2,0.0,0.0,0.0,0.0,0.695652173913043,0.0,0,0,0,0,0,0,1,1,1,1
3507,18.842,1.868,7.628,4.482,2.405,1.672,3.093,18.367,2.938,6.096,3.956,6.718,2.555,5.468,2.88,1.343,2.781,2.573,5.643,1.955,1.199,73.0,82.0,87.1,14.1,64.0,56.0,30.125,0.110000000000003,8.65,17.3,0.0,25.3,0.0,0.0,0.0,0.0,0.916666666666667,0.0,0,0,0,0,0,0,1,1,1,1
3508,19.417,1.985,7.484,4.521,2.512,1.738,3.123,18.664,3.011,6.2,4.012,6.871,2.696,5.744,3.138,1.455,2.912,2.617,5.835,2.123,1.141,75.0,80.55,91.9,16.9,68.0,65.5,30.06,0.159999999999997,11.5,19.6,18.4,27.6,0.0,0.0,0.0,0.0,0.708333333333333,0.0,0,0,0,0,0,0,1,1,1,1
3509,19.354,2.008,7.467,4.478,2.505,1.699,3.298,19.0,2.951,6.371,4.223,6.722,2.883,5.879,2.991,1.484,3.03,2.56,6.161,2.1,1.196,71.1,77.0,84.9,13.8,66.9,68.0,29.91,0.100000000000001,6.9,15.0,0.0,25.3,0.0,0.07,0.3,0.0,0.7,0.266666666666667,0,0,0,0,0,0,1,1,1,1
3510,19.126,1.939,7.382,4.651,2.636,1.711,3.362,19.459,3.014,6.469,4.147,6.715,2.821,5.998,3.211,1.44,3.031,2.602,6.041,2.187,1.317,70.0,73.9,82.9,12.9,68.0,79.0,29.86,0.210000000000001,6.9,13.8,0.0,23.0,0.0,0.18,0.275862068965517,0.0,0.724137931034483,0.517241379310345,0,0,0,0,1,0,0,0,0,0
3511,17.978,1.907,6.941,4.813,2.456,1.698,3.366,18.634,2.983,5.536,4.207,6.051,2.725,5.663,2.962,1.401,2.786,2.785,5.97,2.032,1.2,60.1,66.0,78.1,18.0,54.95,78.5,29.785,0.120000000000001,13.8,27.6,22.45,38.0,0.0,0.43,0.21875,0.0,0.78125,0.3125,0,0,0,0,0,0,1,1,1,1
3512,6.179,1.105,1.891,2.885,1.349,0.708,1.751,6.487,1.328,2.52,2.466,1.403,1.402,1.92,0.932,0.865,1.665,1.571,3.335,1.12,0.774,52.0,58.45,66.9,14.9,43.55,61.5,29.94,0.129999999999999,12.7,19.6,20.7,27.6,0.0,0.0,0.0384615384615385,0.0,0.961538461538462,0.115384615384615,0,0,0,0,0,0,1,1,1,1
3513,5.344,0.823,1.617,2.305,0.957,0.593,1.159,5.334,1.193,1.072,1.855,0.895,1.016,1.584,0.695,0.606,1.182,1.244,2.561,0.826,0.524,52.0,60.55,75.9,23.9,46.9,55.0,30.0,0.150000000000002,6.35,13.8,0.0,18.4,0.0,0.0,0.0416666666666667,0.0,0.625,0.0,0,0,0,0,0,0,1,1,1,1
3514,5.422,2.017,7.469,4.57,2.628,1.778,3.246,19.169,3.013,6.179,4.114,6.729,2.664,5.555,3.276,1.497,3.059,2.337,5.877,2.113,1.134,69.1,72.0,82.9,13.8,50.0,46.0,29.86,0.149999999999999,13.8,21.9,20.7,31.1,0.0,0.0,0.0,0.0,1.0,0.44,0,0,0,0,0,0,1,1,1,1
3515,18.946,2.25,7.297,4.673,2.805,1.736,3.338,18.714,3.003,6.152,4.199,6.826,2.788,5.798,3.502,1.469,3.102,2.446,5.998,2.38,1.15,64.0,74.45,80.1,16.1,48.45,39.5,29.845,0.199999999999999,18.4,26.5,28.8,42.6,0.0,0.0,0.0,0.0,0.958333333333333,0.208333333333333,0,0,0,0,0,0,1,1,1,1
3516,18.872,2.096,7.196,4.674,2.729,1.832,3.302,19.205,3.047,6.033,4.392,6.818,2.973,5.838,3.5,1.462,3.136,2.529,6.105,2.422,1.274,54.0,62.55,71.1,17.1,46.0,56.0,30.08,0.120000000000001,8.1,12.7,0.0,18.4,0.0,0.0,0.0,0.0,0.625,0.0,0,0,0,0,0,0,1,1,1,1
3517,18.866,1.933,7.347,4.771,2.789,1.821,3.333,19.338,3.069,5.975,4.317,6.717,2.902,6.012,3.535,1.563,3.137,2.559,6.156,2.385,1.235,53.1,62.1,68.0,14.9,48.9,64.5,30.105,0.0799999999999983,5.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333333,0.125,0,0,0,0,0,0,1,1,1,1
3518,18.688,2.125,6.726,4.971,2.644,1.772,3.283,18.553,3.044,5.557,4.351,6.169,2.932,5.627,3.356,1.42,2.993,2.445,6.035,2.094,1.183,59.0,63.05,71.1,12.1,50.0,62.5,30.025,0.169999999999998,10.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333333,0.0416666666666667,0,0,0,0,0,0,1,1,1,1
3519,5.433,1.167,1.804,2.985,1.465,0.781,1.752,6.194,1.17,1.781,2.427,1.255,1.384,1.854,1.005,0.896,1.691,1.242,3.414,1.078,0.73,59.0,64.0,75.0,16.0,55.4,78.0,29.84,0.100000000000001,9.2,15.0,0.0,23.0,0.0,0.08,0.387096774193548,0.0,0.612903225806452,0.354838709677419,0,0,0,0,0,0,1,1,1,1
3520,4.994,0.771,1.517,2.258,0.939,0.599,1.183,5.051,1.11,0.84,1.726,0.889,0.958,1.44,0.624,0.624,1.126,0.954,2.4,0.835,0.528,55.0,66.45,82.9,27.9,50.0,57.0,29.995,0.16,7.5,13.8,0.0,19.6,0.0,0.0,0.0,0.0,0.541666666666667,0.0,0,0,0,0,0,1,1,1,1,1
3521,19.117,2.073,7.476,4.662,2.786,1.771,3.356,18.842,3.087,6.518,4.034,6.857,2.751,5.756,3.432,1.384,3.082,2.583,5.873,2.154,1.143,62.1,73.0,81.0,18.9,53.1,49.0,29.98,0.0500000000000007,6.9,13.8,0.0,19.6,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,0,0,0,1,1,1,1
3522,19.329,2.198,7.621,4.713,2.766,1.811,3.489,19.417,3.01,6.507,4.113,6.907,2.76,5.909,3.522,1.517,3.182,2.671,6.039,2.241,1.313,57.9,68.0,75.0,17.1,48.0,56.0,30.08,0.109999999999999,4.05,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.208333333333333,0,0,0,0,0,0,1,1,1,1
3523,19.529,2.193,7.544,4.757,2.906,1.82,3.382,19.354,3.039,6.719,4.27,6.828,2.815,6.131,3.426,1.508,3.1,2.633,6.251,2.262,1.195,61.0,66.0,75.0,14.0,52.55,54.0,30.1,0.289999999999999,8.1,15.0,0.0,18.4,0.0,0.0,0.0,0.0,0.75,0.333333333333333,0,0,0,0,0,0,1,1,1,1
3524,19.433,2.002,7.229,4.819,2.867,1.76,3.37,19.126,3.047,6.235,4.295,6.741,2.771,6.28,3.456,1.502,3.023,2.392,6.282,2.306,1.159,60.1,66.9,73.9,13.8,57.2,70.0,29.8,0.329999999999998,13.8,24.2,18.4,32.2,0.0,0.04,0.0645161290322581,0.0,0.935483870967742,0.645161290322581,0,0,0,0,0,0,1,1,1,1
3525,18.911,2.015,6.673,5.129,2.579,1.667,3.238,17.978,3.154,4.986,4.339,5.946,2.82,5.829,3.189,1.434,3.098,2.856,6.433,2.204,1.217,52.0,60.1,73.9,21.9,48.0,62.0,30.065,0.119999999999997,5.2,12.7,0.0,20.7,0.0,0.0,0.0,0.0,1.0,0.0833333333333333,0,0,0,0,0,0,1,1,1,1
3526,5.534,1.118,2.077,2.968,1.403,0.713,1.639,6.179,1.284,1.771,2.25,1.385,1.452,2.027,0.944,0.868,1.735,1.451,3.668,1.09,0.655,62.1,64.0,70.0,7.9,54.0,72.0,30.1,0.16,6.9,13.8,0.0,23.0,0.0,0.1,0.241379310344828,0.0,0.758620689655172,0.551724137931034,0,0,0,0,0,0,1,1,1,1
3527,5.073,0.863,1.919,2.345,0.914,0.593,1.3,5.344,1.074,1.166,1.785,0.995,0.995,1.872,0.738,0.681,1.169,1.187,3.267,0.814,0.531,57.9,61.55,66.9,9.00000000000001,50.55,72.0,30.185,0.0500000000000007,6.9,13.8,0.0,0.0,0.0,0.01,0.0769230769230769,0.0,0.923076923076923,0.615384615384615,0,0,0,0,1,0,1,1,1,1
3528,18.927,0.765,1.786,2.188,0.966,0.466,1.225,5.422,1.216,0.834,1.592,0.922,0.914,1.682,0.651,0.523,1.139,1.048,2.843,0.746,0.444,63.0,64.45,75.9,12.9,55.45,68.0,30.11,0.239999999999998,7.5,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.958333333333333,0.791666666666667,0,0,0,0,0,0,1,1,1,1
3529,19.424,2.236,7.665,4.781,2.895,1.854,3.546,18.946,3.032,6.327,4.108,6.732,2.921,6.122,3.477,1.576,3.157,2.81,6.251,2.279,1.308,70.0,75.0,89.1,19.1,62.1,67.0,29.89,0.140000000000001,9.2,21.9,0.0,32.2,0.0,0.0,0.04,0.0,0.52,0.24,0,0,0,0,0,0,1,1,1,1
3530,19.728,2.257,7.486,4.811,2.905,1.845,3.613,18.872,3.069,6.716,4.237,7.048,3.05,6.273,3.539,1.542,3.292,2.953,6.636,2.36,1.387,64.0,68.0,73.0,9.0,61.0,81.0,30.0,0.260000000000002,6.9,10.4,0.0,0.0,0.0,0.02,0.103448275862069,0.0,0.862068965517241,0.551724137931034,0,0,0,0,0,0,1,1,1,1
3531,19.634,2.159,7.299,4.94,2.979,1.808,3.603,18.866,2.907,6.293,4.367,6.811,3.034,6.423,3.463,1.526,3.241,2.758,6.626,2.271,1.275,64.9,73.05,89.1,24.2,62.1,70.5,29.95,0.260000000000002,11.5,20.7,9.8,33.4,0.0,0.0,0.0,0.0,1.0,0.125,0,0,0,0,0,0,1,1,1,1
3532,19.343,2.213,7.14,4.869,2.905,1.849,3.449,18.688,2.888,5.61,4.33,6.385,2.991,6.009,3.509,1.551,3.253,2.718,6.581,2.171,1.31,60.1,69.1,84.0,23.9,59.0,55.0,29.785,0.259999999999998,18.4,25.3,31.1,38.0,0.0,0.17,0.25,0.0,0.714285714285714,0.285714285714286,0,0,0,0,0,0,1,1,1,1
3533,5.965,1.049,1.694,2.791,1.346,0.677,1.632,5.433,1.162,1.673,2.27,1.168,1.236,1.874,0.954,0.819,1.48,1.071,3.222,0.995,0.673,52.0,55.0,64.0,12.0,42.1,62.0,30.11,0.18,9.2,15.0,0.0,20.7,0.0,0.0,0.0833333333333333,0.0,0.666666666666667,0.166666666666667,0,0,0,0,0,0,1,1,1,1
3534,4.955,0.779,1.516,2.317,0.996,0.539,1.196,4.994,1.121,0.856,1.825,0.942,0.981,1.506,0.662,0.654,1.053,0.866,2.477,0.822,0.489,51.8,55.0,59.0,7.2,44.1,64.0,30.13,0.0600000000000023,11.5,20.7,0.0,25.3,0.0,0.05,0.206896551724138,0.0,0.793103448275862,0.241379310344828,0,0,0,0,0,0,1,1,1,1
3535,18.77,2.301,7.6,4.815,2.987,1.885,3.574,19.117,3.067,6.51,4.285,6.801,2.89,6.274,3.547,1.636,3.334,2.687,6.382,2.328,1.273,52.0,54.0,61.0,9.0,46.0,72.0,30.03,0.25,4.05,9.2,0.0,0.0,0.0,0.01,0.0384615384615385,0.0,0.961538461538462,0.576923076923077,0,0,0,0,0,1,1,1,1,1
3536,19.102,2.314,7.558,4.881,3.038,1.877,3.605,19.329,2.999,6.392,4.518,6.985,3.095,6.37,3.651,1.623,3.352,2.767,6.626,2.395,1.299,48.0,56.45,69.1,21.1,44.1,68.0,29.775,0.110000000000003,4.05,9.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,1
3537,19.49,2.31,7.423,5.216,3.23,1.903,3.819,19.529,2.944,6.625,4.525,6.982,3.114,6.625,3.583,1.611,3.62,2.923,6.905,2.419,1.307,51.1,60.1,75.0,23.9,44.1,59.0,29.84,0.140000000000001,4.6,12.7,0.0,18.4,0.0,0.0,0.0,0.0,0.583333333333333,0.0,0,0,0,0,0,0,1,1,1,1
3538,19.466,2.191,7.506,5.021,3.084,1.857,3.599,19.433,3.092,6.411,4.48,6.779,3.156,6.619,3.655,1.639,3.269,2.871,6.641,2.374,1.249,60.1,64.0,73.9,13.8,48.9,57.0,29.865,0.260000000000002,12.1,17.3,0.0,24.2,0.0,0.0,0.0,0.0,0.708333333333333,0.0833333333333333,0,0,0,0,0,0,1,1,1,1
3539,18.873,2.223,7.376,5.196,2.931,1.854,3.654,18.911,3.147,5.901,4.477,6.469,3.097,6.404,3.489,1.532,3.29,3.13,6.596,2.279,1.275,50.0,58.55,72.0,22.0,45.0,65.5,30.065,0.16,4.6,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0,0,0,0,0,0,1,1,1,1
3540,5.398,1.002,1.758,2.822,1.22,0.665,1.644,5.534,1.201,1.882,2.223,1.33,1.287,1.823,0.888,0.779,1.494,1.305,3.126,0.978,0.638,48.9,53.1,64.0,15.1,43.0,71.0,30.09,0.329999999999998,16.1,27.6,26.5,36.8,0.0,0.05,0.387096774193548,0.0,0.612903225806452,0.129032258064516,0,0,0,0,0,0,1,1,1,1
3541,4.753,0.846,1.588,2.369,0.881,0.524,1.098,5.073,1.092,0.902,1.724,0.812,0.963,1.579,0.699,0.653,1.05,1.262,2.499,0.79,0.499,44.1,46.9,55.0,10.9,39.0,75.0,30.375,0.129999999999999,12.1,20.7,0.0,25.3,0.0,0.05,0.208333333333333,0.0,0.791666666666667,0.0,0,0,0,0,1,0,1,1,1,1
3542,19.054,2.196,7.439,4.83,3.007,1.836,3.553,18.927,2.961,6.61,4.014,6.998,2.925,6.131,3.557,1.573,3.303,2.653,6.384,2.228,1.244,41.0,48.9,59.0,18.0,37.9,66.5,30.39,0.0800000000000018,6.35,10.4,0.0,16.1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
3543,19.305,2.244,7.656,4.904,3.003,1.905,3.602,19.424,3.097,6.798,4.281,7.267,3.039,6.322,3.707,1.678,3.357,3.006,6.617,2.38,1.202,39.9,50.55,66.0,26.1,37.45,64.5,30.36,0.120000000000001,3.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.208333333333333,0.0,0,0,0,0,0,0,0,0,0,0
3544,19.714,2.312,7.709,4.826,3.001,1.881,3.751,19.728,3.084,6.962,4.361,6.982,3.011,6.478,3.675,1.614,3.315,2.961,6.764,2.315,1.291,46.0,55.9,77.0,31.0,41.0,55.0,30.18,0.34,5.75,15.0,0.0,19.6,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0,0,0,0,0,0,0,0,0,0
3545,19.803,2.266,7.443,4.989,3.025,1.886,3.713,19.634,3.236,6.695,4.577,6.983,3.125,6.56,3.654,1.673,3.432,3.053,6.806,2.37,1.292,50.0,63.5,75.0,25.0,42.1,50.5,30.06,0.18,5.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3546,19.3,2.211,7.267,4.958,2.777,1.788,3.428,19.343,3.185,5.974,4.463,6.423,2.987,6.264,3.372,1.521,3.152,2.836,6.611,2.174,1.129,50.0,60.55,79.0,29.0,38.45,50.0,30.08,0.129999999999999,5.2,16.1,0.0,20.7,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0,0,0,0,0,0,0,0,0,0
3547,7.334,1.1,1.913,2.875,1.364,0.722,1.631,5.965,1.265,2.025,2.4,1.38,1.367,2.172,0.993,0.818,1.662,1.505,3.297,1.114,0.68,57.0,67.45,86.0,29.0,47.2,41.5,29.98,0.109999999999999,5.2,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0,1,0,0,0,0,0,0,0,0
3548,7.844,0.776,1.54,2.188,0.799,0.475,1.061,4.955,1.151,0.998,1.698,0.901,0.88,1.581,0.662,0.606,1.029,1.063,2.435,0.802,0.469,59.0,71.55,82.9,23.9,50.0,48.0,29.94,0.150000000000002,4.6,11.5,0.0,19.6,0.0,0.0,0.0,0.0,0.666666666666667,0.25,0,0,0,0,1,0,0,0,0,0
3549,15.772,2.086,7.418,4.87,2.976,1.847,3.614,18.77,3.117,5.962,4.096,7.052,3.0,6.157,3.54,1.525,3.266,2.651,6.588,2.292,1.117,60.1,65.9,81.0,20.9,52.0,63.0,29.82,0.0800000000000018,3.5,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.958333333333333,0.0833333333333333,1,0,0,0,0,0,0,0,0,0
3550,19.728,2.188,7.507,4.89,2.923,1.879,3.659,19.102,3.013,5.946,4.244,7.177,3.017,6.334,3.651,1.646,3.355,2.672,6.526,2.328,1.187,55.0,62.1,75.0,20.0,54.0,80.5,29.9,0.0899999999999999,4.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
3551,19.795,2.126,7.247,4.966,3.078,1.832,3.731,19.49,2.976,6.21,4.326,7.124,3.066,6.351,3.638,1.607,3.403,2.737,6.602,2.382,1.207,55.4,60.8,63.0,7.6,52.0,75.0,30.05,0.169999999999998,9.2,16.1,0.0,23.0,0.0,0.14,0.0740740740740741,0.0,0.888888888888889,0.592592592592593,0,1,0,0,0,0,0,0,0,0
3552,20.235,2.239,7.194,5.031,3.114,1.87,3.687,19.466,3.15,6.045,4.461,6.851,2.977,6.553,3.593,1.646,3.26,2.858,6.713,2.404,1.168,45.0,51.9,64.9,19.9,33.1,55.5,30.11,0.289999999999999,5.8,16.1,0.0,21.9,0.0,0.0,0.0,0.0,0.583333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0
3553,19.756,2.263,6.932,5.231,2.951,1.814,3.482,18.873,3.122,5.786,4.452,6.45,2.916,6.124,3.406,1.653,3.228,2.755,6.496,2.243,1.237,48.0,55.65,61.0,13.0,39.0,54.0,30.0,0.390000000000001,11.5,20.7,0.0,26.5,0.0,0.0,0.0,0.0,0.833333333333333,0.0,1,0,0,0,0,0,0,0,0,0
3554,6.946,0.981,1.574,2.753,1.309,0.64,1.635,5.398,1.128,2.112,2.124,1.207,1.242,1.762,0.812,0.844,1.584,1.087,3.136,1.01,0.57,44.1,52.55,70.0,25.9,41.0,74.0,30.135,0.210000000000001,5.8,15.0,0.0,26.5,0.0,0.0,0.0,0.0,0.291666666666667,0.0,0,1,0,0,0,0,0,0,0,0
3555,5.395,0.794,1.53,2.076,0.865,0.434,1.073,4.753,1.131,1.235,1.67,0.931,0.817,1.472,0.608,0.605,1.023,0.827,2.379,0.704,0.408,48.0,57.1,64.0,16.0,37.9,49.0,30.06,0.150000000000002,5.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0,0,0,0,0,1,0,0,0,0
3556,19.038,2.161,7.532,4.813,2.947,1.803,3.608,19.054,3.072,6.986,4.143,6.956,2.904,6.184,3.478,1.542,3.295,2.648,6.413,2.212,1.132,51.1,54.0,57.9,6.8,41.0,59.0,30.05,0.120000000000001,4.6,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.458333333333333,0,1,0,0,0,0,0,0,0,0
3557,19.305,2.229,7.297,4.834,2.959,1.816,3.625,19.305,3.07,6.825,4.501,7.043,3.082,6.292,3.656,1.67,3.325,2.69,6.54,2.355,1.162,41.0,48.9,60.1,19.1,36.0,66.0,30.0,0.109999999999999,4.6,15.0,0.0,17.3,0.0,0.0,0.0,0.0,0.91304347826087,0.0,0,0,0,0,0,0,0,0,0,0
3558,19.263,2.227,7.289,4.938,3.02,1.825,3.694,19.714,3.05,6.88,4.338,7.109,3.044,6.226,3.38,1.587,3.357,2.753,6.711,2.34,1.31,46.4,51.55,70.0,23.6,34.0,52.5,29.825,0.280000000000001,8.05,19.6,0.0,26.5,0.0,0.0,0.0,0.0,0.833333333333333,0.0833333333333333,0,1,0,0,0,0,0,0,0,0
3559,19.328,2.183,7.598,5.061,3.102,1.826,3.715,19.803,3.177,6.752,4.494,7.076,3.06,6.533,3.611,1.587,3.335,2.792,6.82,2.362,1.158,43.0,51.8,63.0,20.0,32.0,44.0,29.91,0.370000000000001,10.4,19.6,0.0,44.9,0.0,0.0,0.0,0.0,0.76,0.0,0,0,0,0,0,0,0,0,0,0
3560,18.995,2.102,6.939,5.132,2.934,1.774,3.595,19.3,3.21,5.651,4.499,6.533,3.044,6.388,3.421,1.652,3.207,2.807,6.698,2.277,1.258,37.9,46.9,64.4,26.5,28.9,50.0,30.095,0.16,4.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1,0,0,0,0,0,0,0,0,0
3561,5.898,1.094,2.085,3.299,1.432,0.778,1.842,7.334,1.264,1.871,2.509,1.521,1.809,2.319,1.049,0.888,1.702,1.328,3.662,1.101,0.654,55.0,57.9,66.0,11.0,44.1,47.0,29.99,0.16,10.4,19.6,0.0,29.9,0.0,0.12,0.222222222222222,0.0,0.777777777777778,0.444444444444444,0,1,0,0,0,0,0,0,0,0
3562,5.06,0.929,2.908,2.498,1.195,0.791,1.196,7.844,1.721,2.195,2.035,1.953,1.115,2.69,1.173,0.844,1.234,1.056,2.724,0.877,0.498,57.9,64.4,72.0,14.1,50.0,57.0,29.8,0.259999999999998,6.9,16.1,0.0,25.3,0.0,0.18,0.185185185185185,0.0,0.814814814814815,0.37037037037037,0,0,0,0,0,1,0,0,0,0
3563,18.779,1.748,6.675,4.223,2.474,1.549,2.815,15.772,2.52,5.975,3.548,6.002,2.443,5.684,3.039,1.302,2.742,2.122,5.362,1.955,0.791,57.0,61.8,71.1,14.1,57.1,88.0,29.57,0.25,8.65,24.2,0.0,32.2,0.0,0.45,0.266666666666667,0.0,0.733333333333333,0.5,0,0,0,0,0,0,0,0,0,0
3564,18.438,2.199,7.755,4.931,2.985,1.916,3.635,19.728,3.271,6.677,4.289,7.327,3.168,6.397,3.671,1.687,3.316,2.835,6.784,2.338,1.388,55.4,66.2,71.1,15.7,57.0,68.0,29.22,0.450000000000003,20.7,33.4,36.8,47.2,0.0,0.18,0.111111111111111,0.0,0.888888888888889,0.703703703703704,0,0,0,0,0,0,0,0,0,0
3565,19.402,2.13,7.398,4.952,2.973,1.824,3.674,19.795,3.194,6.823,4.331,7.118,3.042,6.289,3.533,1.615,3.318,2.729,6.566,2.293,1.243,51.8,55.4,64.9,13.1,31.45,41.0,29.54,0.289999999999999,20.15,34.5,32.8,49.5,0.0,0.0,0.0,0.0,0.636363636363636,0.0,0,1,1,0,0,0,0,0,0,0
3566,19.454,2.14,7.47,5.084,3.082,1.825,3.726,20.235,3.167,6.685,4.483,7.076,3.118,6.643,3.591,1.603,3.232,2.801,6.718,2.353,1.209,41.0,43.55,50.0,9.0,30.0,60.0,30.055,0.52,16.7,28.8,25.3,38.0,0.0,0.0,0.0,0.0,1.0,0.833333333333333,0,0,0,0,0,0,0,0,0,0
3567,18.797,2.044,7.18,5.189,2.915,1.784,3.53,19.756,3.368,5.86,4.421,6.816,3.109,6.375,3.339,1.556,3.206,2.736,6.557,2.333,1.197,33.1,39.45,48.9,15.8,26.1,61.0,30.325,0.199999999999999,8.1,13.8,0.0,20.7,0.0,0.0,0.0,0.0,1.0,0.307692307692308,0,1,0,0,0,0,0,0,0,0
3568,6.187,1.182,1.977,3.056,1.436,0.758,1.77,6.946,1.34,1.825,2.319,1.487,1.404,2.263,0.967,0.92,1.714,1.182,3.354,1.095,0.744,42.1,45.5,62.6,20.5,26.55,46.5,29.88,0.43,12.1,20.7,0.0,28.8,0.0,0.0,0.0,0.0,0.875,0.0,1,0,0,1,0,0,0,0,0,0
3569,4.335,0.742,1.619,2.3,0.897,0.49,1.112,5.395,1.213,0.88,1.787,0.974,0.979,1.542,0.601,0.683,1.113,0.877,2.523,0.779,0.456,39.9,46.9,53.6,13.7,32.0,62.0,30.12,0.440000000000001,10.4,18.4,0.0,24.2,0.0,0.0,0.0,0.0,0.962962962962963,0.0,0,0,0,0,0,0,0,0,0,0
3570,18.226,2.166,7.497,4.936,2.956,1.823,3.62,19.038,3.164,6.589,4.097,7.117,2.932,6.251,3.433,1.561,3.2,2.773,6.47,2.261,1.188,41.0,45.0,53.1,12.1,33.1,61.0,30.43,0.169999999999998,6.9,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1,0,0,1,0,0,0,0,0,0
3571,17.838,2.18,7.576,4.948,2.999,1.846,3.62,19.305,3.109,6.723,4.186,6.996,3.105,6.502,3.615,1.537,3.342,2.702,6.593,2.276,1.327,37.0,45.0,52.0,15.0,29.45,58.0,30.46,0.180000000000003,5.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.541666666666667,0.0,0,0,0,0,0,0,0,0,0,0
3572,19.283,2.179,7.303,5.027,3.018,1.779,3.677,19.263,3.014,6.883,4.298,7.205,3.065,6.306,3.527,1.649,3.452,2.765,6.664,2.347,1.323,36.0,40.45,53.1,17.1,33.1,69.0,30.135,0.460000000000001,4.6,12.7,0.0,16.1,0.0,0.01,0.0416666666666667,0.0,0.625,0.0833333333333333,0,1,0,0,0,0,0,0,0,0
3573,19.045,2.145,7.56,5.09,3.04,1.847,3.68,19.328,3.236,6.69,4.341,7.129,3.063,6.579,3.576,1.646,3.296,2.882,6.858,2.356,1.245,42.1,45.0,50.0,7.9,33.1,63.0,29.84,0.0800000000000018,13.8,24.2,0.0,33.4,0.0,0.02,0.172413793103448,0.0344827586206897,0.793103448275862,0.0344827586206897,0,0,0,1,0,0,0,0,0,0
3574,18.463,2.04,7.08,5.031,2.733,1.721,3.447,18.995,3.137,5.797,4.367,6.714,2.889,6.494,3.418,1.555,3.09,2.556,6.346,2.17,1.068,32.0,39.0,44.1,12.1,19.0,52.0,30.02,0.25,13.8,24.2,0.0,38.0,0.0,0.0,0.04,0.0,0.96,0.28,0,0,1,0,0,0,0,0,0,0
3575,5.907,0.989,1.661,2.888,1.332,0.589,1.71,5.898,1.163,1.927,2.25,1.277,1.349,1.984,0.938,0.812,1.638,1.194,3.243,0.985,0.62,28.0,33.55,45.0,17.0,17.1,51.0,30.32,0.23,6.35,9.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0
3576,4.605,0.734,1.476,2.272,0.857,0.502,1.062,5.06,1.226,1.155,1.744,0.99,0.988,1.574,0.611,0.667,1.062,0.867,2.423,0.809,0.44,36.0,40.1,59.0,23.0,19.9,44.0,30.27,0.270000000000003,10.4,12.7,0.0,20.7,0.0,0.0,0.0,0.0,0.833333333333333,0.0,0,1,0,0,1,0,0,0,0,0
